ID	TEXT	Ebene2	MEDIA	MARKT	lang	TEXT_cleaned	Length	Category
00021aD2G47S0RMU	Customer is inactive	Unknown	CHAT	Chatabbruch	en	customer inactive	2	3
00021aD2G47S55PA	Richtig das ist die korrekte Adresse Auf der Bestaetigung per eMail stand noch die alte Adresse Die gb werden jetzt auch in der App angezeigt Vielen Dank fuer die kompetente Beratung hier Da muss echt ein Lob ausgesprochen werden zu all den anderen die an der telefonhotline sitzen und keine Ahnung davon haben was sie ueberhaupt tun war das hier wirklich eine gute Beratung Mit freundlichen Gruessen Christopher Apel	Unknown	facebooksession	Unternehmen allgemein	de	richtig korrekt Adresse Bestaetigung per email stehen alt Adresse GB App angezeigt fuer kompetent Beratung muessen echt Lob aussprechen telefonhotline sitzen Ahnung davonen ueberhaupt tun wirklich gut Beratung christopher apel	30	3
00021aD2G47S5HN2	ich moechte hier mal ganz doll DANKE sagen der Kundendienst ist stets kompetent und sehr hilfsbereit besonders Herr Meyer sehr geduldig und wohltuend Auch der SHop i m AlleeCenter in Berlin ist einfach nur super Ich bitte Sie dass sie das auch mal weitergeben vielen Dank Elke Igel	Unknown	facebooksession	Unternehmen allgemein	de	moechte mal ganz doll sagen Kundendienst stets kompetent hilfsbereit besonders herr meyer geduldig wohltuend Shop Alleecenter Berlin einfach sup bitten dass mal weitergeben elke igel	25	3
00021aD2G47S93YF	Hallo Seit ihr auch fuer den Kabel Deutschlandvodafon hot spot zustaendig Kavel	Unknown	facebooksession	Kabel	de	seit fuer Kabel Deutschlandvodafon hot spot zustaendig Kavel	8	3
00021aD2G47S94V2	Mobilfunk Ich bin gerade richtig veraergert Stunden mit Vodafone telefoniert und absolut keine Ambitionen mich als Kunde halten zu wollen	Unknown	facebooksession	Mobile Credit	de	Mobilfunk gerade richtig veraergert Stunden telefoniert absolut Ambitionen Kunde halten	10	3
00021aD2G47SD13B	Customer is inactive	Unknown	CHAT	Chatabbruch	en	customer inactive	2	3
00021aD2G47SNARX	Iphone mit gb Gruesse	Unknown	facebooksession	Unknown	de	Iphone GB	2	3
00021aD2G47SSNSV	Hi Laura or Michael This number is free now So if vodafone wants it you can surely block me and sell it I dont want to use it anymore Reason is I have been called suspect and man who gave fake data which is not true and can not be true so by this I was very harmed and gave up from vodafone Many regards Muhamet Qukovci weinstrasse preungesheim	Unknown	facebooksession	CallYa	en	laura michael number free wants surely block sell dont want use anymore reason called suspect gave fake data true true harmed gave many regards muhamet qukovci weinstrasse preungesheim	28	3
00021aD2YFP30JBV	Hallo ich habe meinen Vertrag zum gekuendigt Bei smartmobil habe ich ein Angebot mit iPhone X fuer  und monatlich  gefunden Gibt es bei Vodafone aehnliche Angebote Ich bin auch DSL Kunde Prinzipiell wuerden mir GB wie ich in meinem aktuellen Vertag nutze reichen Das Angebot was mich die Kundenrueckgewinnung vergangene Woche gemacht hat war leider unverhaeltnismaessig teuer Rufnummer ist die	Unknown	facebooksession	Unknown	de	Vertrag gekuendigt smartmobil Angebot iphone fuer monatlich finden gibt aehnlich Angebote DSL Kunde Prinzipiell wuerden GB aktuell Vertag nutze reichen Angebot Kundenrueckgewinnung vergangene Woche leider unverhaeltnismaessig teu Rufnummer	28	3
00021aD2YFP34P4V	Hallo hier der screen von der letzten SMS im November Message has attachments Link Und da steht nichts dass diese Nummer am abgeschaltet wird Ja diesemeine Nummer wieder aktivieren Ganz normaler Tarif von cent Minute	Unknown	facebooksession	CallYa	de	screen letzt sms November stehen dass Nummer abgeschaltet ja diesemeine Nummer wiedern aktivieren Ganz normal Tarif cent Minute	18	3
00021aD2YFP34X2S	Hallo Nadja das Problem ist seit heute behoben nach Tagen ohne Internet und Telefon als Selbststaendige toetlich danke fuer nachhaken Wie kann ich auf eiurer Facebookseite posten	Unknown	facebooksession	Unternehmen allgemein	de	Problem seit heuen behoben Tagen Internet Telefon Selbststaendige toetlich fuer nachhaken eiurer Facebookseite posen	14	3
00021aD2YFP352CG	Alles klar Vielen Dank Wolgang LG Martina und jetzt schon Schoene Feiertage	Unknown	facebooksession	Unternehmen allgemein	de	wolgang Martina schon Schoene Feiertage	5	3
00021aD2YFP38APD	Lieber Wolfgang das klingt fuer mich nach einem absoluten Traum Duerfte ich Dich fragen ab wann Lieber Wolfgang das klingt fuer mich nach einem absoluten Traum Duerfte ich Dich fragen wann das iPhone voraussichtlich geliefert werden wuerde Wenn es nach dem waere wuerde ich sicherheitshalber die Lieferadresse aktualisieren lassen denn ab da bin ich schon in der Heimat bei der Familie ueber Weihnachten Ich freue mich sehr ueber Deine Rueckmeldung Hallo Wolfgang ich bin telefonisch erreichbar ueber die Telefonnummer LG das heisst das Paket sollte Freitag ankommen Denn am Dienstag bin ich ab Uhr morgens nicht mehr zuhause Alles weitere dann am Telefon Lg Oh nein Wolfgang leider um genau Sekunden verpasst Hallo Wolfgang leider klappt irgendwas nicht Es klingelt bei mir nicht mal Ich bekomme nur de Nachricht dass du angerufen hast Bitte Versuch es noch einmal ich sitze am Tisch und das Handy ist genau vor mir	Unknown	facebooksession	Unknown	de	Lieber wolfgang klingt fuer absoluten Traum Duerfte fragen ab wann Lieber wolfgang klingt fuer absoluten Traum Duerfte fragen wann iphone voraussichtlich geliefert wuerde waere wuerde sicherheitshalber Lieferadresse aktualisieren lassen ab schon Heimat Familie ueber Weihnachten freue ueber Rueckmeldung wolfgang telefonisch erreichbar ueber Telefonnummer heissen Paket sollen Freitag ankommen Dienstag ab Uhr morgens mehr zuhause weitern Telefon Oh neinen wolfgang leider sekunde verpasst wolfgang leider klappt irgendwas klingelt mal bekomme de nachricht dass angerufen hast Versuch sitzen Tisch Handy	78	3
00021aD2YFP3TNA5	Message has attachments Link Schaut mal seit dem ich das gemacht habe haben wir das Beste Internet seit dem wir hier wohnen Ich hab noch die Alte TA Dose hier die aus verzweiflung ausgewechselt wurde wiedergefunden die ist vollkommen heile Die baue ich jetzt ein und dann ist alles wieder Perfekt und Original Zum Verstaendnis nochmal ein Draht bruch unter der Isolierung der Kabel fuehrte zu dem Problem und konnte somit niemals durch Messungen ermittelt werden Gottseidank hatte ich das selbst gefunden wer weiss was man faelschlicherweise noch alles unternommen haette um den Fehler zu finden Naja wie dem auch sei Es liegt lag nie an euch und wird es auch nicht Jetzt rennt die Leitung wie noch nie und alles ist gut Frohes Fest und ein Guten Rutsch	Unknown	facebooksession	Unternehmen allgemein	de	Schaut mal seit best Internet seit wohnen alt Ta Dose hieren verzweiflung ausgewechselt wiedergefunden vollkomm heile bauen Perfekt Original Verstaendnis nochmal draht bruch Isolierung Kabel fuehrte Problem somit niemals messung ermitteln Gottseidank finden wer wissen faelschlicherweise unternehmen haette Fehler finden liegen liegen nie rennt Leitung nie gut Frohes Fest	49	3
00021aD2YFP3UWWC	Mindestens woechentlich habe ich Werbung von euch im Briefkasten Mir reichts Schickt mir keine Werbung mehr Mittlerweile schon in riten Briefumschlaegen NEIN ICH WILL KEINEN HANDYVERTAG DSL und ich habe keine Rufnummer	Unknown	facebooksession	Unternehmen allgemein	de	mindestens woechentlichen Werbung Briefkasten reichts Schickt Werbung mehr Mittlerweile schon riten Briefumschlaegen nein handyvertag dsl Rufnummer	16	3
00021aD2YFP3X9K2	und und Die ersten beiden Nummern bei Freundenund die andere bei mir	Unknown	facebooksession	Unternehmen allgemein	de	erst beid Nummern Freundenund	4	3
00021aD2YFP3XFPG	Guten Morgen Mein MobilfunkVertrag ist zu Ende Maerz gekuendigt Ich moechte meinen Vertrag verlaengern und das Angebot Young M mit doppelten Datenvolumen fuer wahr nehmen Meine Nummer moechte ich behalten Gibt es eine Moeglichkeit als langjaehriger Bestandskunde das Angebot in Anspruch zu nehmen und den Vertrag zu verlaengern oder muss ich den Vertrag auslaufen lassen und einen neuen Vertrag mit neuer Nummer abschliessen Rufnummer	Unknown	facebooksession	Unknown	de	Mobilfunkvertrag Ende Maerz kuendigen moechte Vertrag verlaengern Angebot young doppelt Datenvolumen fuer wahr nehmen Nummer moechte behalten gibt Moeglichkeit langjaehriger bestandskunde Angebot Anspruch nehmen Vertrag verlaengern muessen Vertrag auslaufen lassen neu Vertrag neu Nummer abschliessen Rufnummer	36	3
00021aD2YFP3XTK4	waren es Koennen Sie vielleicht die letzten Abbuchungen nach schauen ist meine Nummer	Unknown	facebooksession	CallYa	de	Koennen vielleicht letzt Abbuchungen schauen Nummer	6	3
00021aD3E1MS00CR	Infos zu tagespreisen des iphonegb iphonegb und das iphoneX bitte	Unknown	facebooksession	Unknown	de	Infos tagespreisen iphonegb iphonegb iphonex bitten	6	3
00021aD3E1MS0P0Q	Das ist aber schoen vielen lieben Dank dafuer Ich wuensche dir auch schoene Feiertage	Unknown	facebooksession	Unternehmen allgemein	de	schoen dafueren wuenschen schoene Feiertage	5	3
00021aD3E1MS149K	Hallo Robert wenn moeglich waere es schoen wenn du mich gegen Uhr anrufen koenntest da ich dann Mittagspause habe Mit freundlichen Gruessen Marcel	Unknown	facebooksession	Unknown	de	robert moeglich waere schoen Uhr anrufen koenntest Mittagspause marcel	9	3
00021aD3E1MS2TMR	Hallo Ich habe versucht Vodafone telefonisch zu kontaktieren allerdings betraegt die Wartezeit teils ueber Minuten und im Kontaktformular wird immer eine Kundennummer verlangtselbst wenn man auf die Verklinkung fuer Nicht Kunden klickt ich bitte Sie folgende Adresse aus ihrem Werbeverteiler zu nehmen Name Tietz Strasse Ederkopfweg PLZ und Ort Berlin Ich bekam heute ein WerbeBrief fuer DSL der an Kurt Tietz gerichtet war nur lebt er hier schon Jahrelang nicht mehr unter dieser Adresse Mit freundlichen gruessen Benjamin Tietz	Unknown	facebooksession	Unternehmen allgemein	de	versuchen telefonisch kontaktieren allerdings betraegen Wartezeit teils ueber Minuten Kontaktformular immer Kundennummer verlangtselbst Verklinkung fuer Kunden klickt bitten folgend Adresse Werbeverteiler nehmen Name Tietz Strasse Ederkopfweg plz ort berlin bekam heuen Werbebrief fuer DSL kurt tietz gerichtet lebt schon Jahrelang mehr Adresse benjamin tietz	44	3
00021aD3E1MS6BNF	Guten Abend ich wuerde gern das neu iphone zu meine derzeitigen vertrag dazu buchen was wuerde mich das monatilich kosten mobilfunk	Unknown	facebooksession	Unknown	de	wuerde neu iphone derzeitig vertrag dazuen buchen wuerde monatilich kosen Mobilfunk	11	3
00021aD3E1MS7HTJ	Hallo langsam werde ich hier wirklich veraergert ich habe am meinen Vertrag telefonisch verlaengert Mir wurde alles zu versichert und das neue iPhone sollte in bis maximal Tagen da sein Am habe ich telefonisch nachgefragt was denn nun ist wieso nichts umgestellt wurde und wo mein neues Handy bleibt Mir wurde gesagt dass es einen Fehler gab und nichts vermerkt wurde Also alles nochmal neu mit dem Kollegen durchgegangen und erneut bestellt Ich habe immer noch keine Bestaetigung weder per Sms Mail App oder sonst was Im Bestellverlauf ist auch nichts aufgefuehrt Was soll das bitte Telefon Bitte helft mir Mobilfunk	Unknown	facebooksession	Unknown	de	langsamen wirklich veraergert Vertrag telefonisch verlaengert versichert neu iphone sollen maximal Tagen telefonisch nachfragen wieso umgestellt neu Handy bleiben wurde sagen dass Fehler geben vermerkt nochmal neu Kollegen durchgegangen erneuen bestellen immer Bestaetigung weder per SMS Mail App Bestellverlauf aufgefuehrt sollen bitten Telefon helft Mobilfunk	45	3
00021aD3E1MS7PKB	Hallo dann wuerde ich gern das iPhone X GB in Silber bestellen und meinen bestehenden Tarif beibehalten LG Jenny Mobilfunk	Unknown	facebooksession	Unknown	de	wuerde iphone GB Silber bestellen bestehend Tarif beibehalten jenny mobilfunk	10	3
00021aD3E1MSDGGW	Danke fuer die Infos und die Gutschrift Euch allen einen angenehmen Abend	Unknown	facebooksession	Unternehmen allgemein	de	fuer Infos Gutschrift angenehm Abend	5	3
00021aD3E1MSTVD2	Alles klardanke fuer die gute wuensche schoene Weihnachtenund ein guten rutsch	Unknown	facebooksession	Unternehmen allgemein	de	fuer gut wuensch schoene Weihnachtenund	5	3
00021aD3E1MSUYPD	Message has attachments Link Langsam nervt es wirklich	Unknown	facebooksession	Unternehmen allgemein	de	langsam nervt wirklich	3	3
00021aD3E1MSV090	Hallo Sebastian das Problem hat sich erledigt lt Forum war ich wohl nicht ganz allein Trotz allem vielen Dank und wunderschoene und ruhige Feiertage	Unknown	facebooksession	Unternehmen allgemein	de	sebastian Problem erledigen lt Forum wohl ganz allein trotz wunderschoene ruhig Feiertage	12	3
00021aD3E1MSVM2N	hallo stephan vielen Dank Wir haben die Karte sperren koennen Liebe Gruesse Verena	Unknown	facebooksession	Unternehmen allgemein	de	stephan Karte sperren koennen verena	5	3
00021aD3T2F92U4F	Danke sie waren ueberhaupt keine Hilfe ich werde das beim naechsten Vodafone Shop klaeren schoenen Tag noch SYSTEM MESSAGE Message to the customer was not delivered Error rejected by channel channelfacebookVodafoneService	Unknown	facebooksession	Mobile Credit	de	ueberhaupt Hilfe beim naechsten Shop klaeren schoenen Tag System Message message customer delivered error rejected channel channelfacebookvodafoneservice	17	3
00021aD3T2F92W02	Super vielen Dank fuer die Bemuehungen Frohe Weihnachten	Unknown	facebooksession	FixedNet	de	Super fuer Bemuehungen	3	3
00021aD3T2F93AWX	Guten Morgen Ich hatte gestern die Rechnung fuer das Handy bezahlt etwas zu spaet und heute habe ich eine Mahnung erhalten Nun hatte ich aber gestern das normal mit der Rechnungsnummer ueberwiesen und auf der Mahnung steht eine belegnummer unter der ich das ueberweisen soll Gebuehren Was muss ich jetzt machen Handynummer Lg Vanessa Weingarten	Unknown	facebooksession	Unknown	de	gestern Rechnung fuer Handy bezahlen spaet heuen Mahnung erhalten gestern normal Rechnungsnummer ueberwiesen Mahnung stehen belegnummer ueberweisen sollen Gebuehren muessen Handynummer vanessa weingarten	23	3
00021aD3T2F95JXN	Ich bekomme keine Facebook Benachrichtigungen in meinem MAIL kann ich tun Ich habe DSL Meine Rufnummer	Unknown	facebooksession	FixedNet	de	bekomme facebook Benachrichtigungen Mail tun DSL Rufnummer	7	3
00021aD3T2F97TGS	Danke das passt ich bin jederzeit ab Uhr erreichbar viele Gruesse Heike Sebrle Message has attachments Link	Unknown	facebooksession	Unknown	de	passt jederzeit ab Uhr erreichbar heike sebrle	7	3
00021aD3T2F97TJE	Dance und einen schoenen zweiten Weihnachtsfeiertag wuensche ich Danke	Unknown	facebooksession	Unternehmen allgemein	de	Dance schoenen zweit Weihnachtsfeiertag wuenschen	5	3
00021aD3T2F97WMC	Nachdem erst keine Bestellung zu sehen war und es dann der war ist es letztens dann der gewesen Zitat da kommt es garantiert das kann ich Ihnen versprechen jetzt heist es voraussichtlich der Mir ist bewusst das es Lieferzeiten gibt und ja Apple liefert oder eben auch nicht aber Vodafone ist der einzige Anbieter der grade beim X null transparent fuer den Kunden ist Ich kann ja selbst nichtmal den Verlauf und Bestellstatus einsehen und das ist fuer die Kosten die ich bereits fuer den Tarif zahle eine reine Frechheit	Unknown	facebooksession	Unknown	de	nachdem erst Bestellung sehen letztens Zitat kommen garantiert versprechen heist voraussichtlich bewusst Lieferzeiten geben ja apple liefert eben einzig Anbieter grade beim null transparent fuer Kunden ja nichtmal Verlauf Bestellstatus einsehen fuer Kosten bereits fuer Tarif zahle rein Frechheit	39	3
00021aD3T2F98DJ5	Hey ich habe ein iPhone welches noch bis Februar gelocked ist meine Frage Funktionieren alle Vodafone prepaid simkarten oder gibt es bestimmte die nicht funktionieren	Unknown	facebooksession	Unknown	de	iphone Februar gelocked Frage Funktionieren prepaid simkarten geben bestimmen funktionieren	10	3
00021aD3T2F9G3AU	Hallo ich habe den Anruf leider nicht mitbekommen da ich an meinen freien Tagen oft das Handy auf lautlos habe Ich bin aber heute den ganzen Tag durchgehend zu erreichen Ich wuerde dann das alte genannte Angebot gerne annehmen Also das red s Hallo Patrick soll es auch dabei der Red S sein GB Datenvolumen Allnet Flat und ein GigaPass fuer Euro Dazu kommen noch einmal GB kostenlos und ein Rabatt ueber Euro so dass Du fuer die kommenden Monate nur Euro zahlst Liebe Gruesse Nadja na Ansonsten bin ich unter der Woche von dann ab Uhr erreichbar wegen meinen Arbeitszeiten Liebe Gruesse Das Abrechnungsdatum bitte unveraendert lassen Habe mit meiner Frau gesprochen so wie es aktuell laeuft findet sie es optimal Also dort bitte keine Anderung vornehmen lieben Dank	Unknown	facebooksession	Unknown	de	Anruf leider mitbekommen frei Tagen oft Handy lautlos heuen ganz Tag durchgehend erreichen wuerde alt genannt Angebot annehmen reds patrick sollen dabei reds GB Datenvolumen Allnet Flat Gigapass fuer Euro dazuen kommen GB kostenlos Rabatt ueber Euro dass fuer kommend Monate Euro zahlst Ansonsten Woche ab Uhr erreichbar wegen arbeitszeit Abrechnungsdatum bitten unveraendert lass Frau sprechen aktuell laeuft finden optimal bitten Anderung vornehmen lieb	64	3
00021aD3T2F9KNK6	Hallo Ich habe meinen Mobilfunkvertrag mit der Nummer bei Vodafone gekuendigt Heute kam dann eine Bestaetigung der Kuendigung zum per Sms In dieser stand dass ab dann die Vorteile der Gigakombi fuer die restlichen Vertraege wegfallen und ich dann den regulaeren Preis zahlen muss Ich wuesste gerne was genau das in Zahlen bedeutet Also welche Vorteile fallen weg und welche zusaetzlichen Kosten entstehen Finde das einen ziemlich unfreundlichen Umgang mit Kunden Wenn Vodafone es nicht noetig hat kuendige ich die restlichen Vertraege einfach auch noch Findet sich bestimmt ein gutes Angebot bei der Konkurrenz Ich bitte um Antwort Danke Alexa	Unknown	facebooksession	Mobile Credit	de	Mobilfunkvertrag Nummer kuendigen heute kam Bestaetigung Kuendigung per SMS stehen dass ab Vorteile gigakombi fuer restlich Vertraege wegfallen regulaeren Preis zahlen muessen wuesste Zahlen bedeuten Vorteile fallen zusaetzlich Kosten entstehen Finde ziemlich unfreundlich Umgang Kunden noetigen kuendige restlich Vertraege einfach finden bestimmen gut Angebot Konkurrenz bitten Antwort Alexa	48	3
00021aD3T2F9RV4J	Hallo Monika der Anruf wurde so schnell aufgelegt dass ich nicht mal die Chance hatte ans Telefon zu gehen Ich bin jetzt erreichbar Hallo dann wuerde ich lieber den Januar um Uhr festhalten wenn das ginge	Unknown	facebooksession	Unknown	de	monika Anruf wurde schnell auflegen dass mal Chance ans Telefon gehen erreichbar wuerde liebern Januar Uhr festhalten ginge	18	3
00021aD3T2F9U6RQ	Sehr geehrte Damen und Herren Soeben habe ich mit dem Kundenservice telefoniert um meine aktuelle Rechnung zu checken und einige offene Fragen zu klaeren Der ueberaus unfreundliche Mitarbeiter am Telefon hat mich so negativ gestimmt dass ich waehrend des Telefonates schlechte Laune bekommen habe sodass ich waehrend des Telefonats auch nicht mehr freundlich bleiben konnte Ich arbeite selber in einem Job wo ich jeden Tag mehrere Stunden am Telefon verbringe aber dabei bleibe ich egal um welche Uhrzeit immer freundlich Das schlimmste ist seinen Kunden ein schlechtes Gefuehl zu geben gerade wenn es um eine Dienstleistung geht wofuer man Geld bezahlt Fragen werden zwar beantwortet aber mir wurde das Gefuehl gegeben dass es doch alles nicht so schwer zu verstehen gilt Waehrend des Telefonats habe ich sogar darueber nachgedacht zu Fragen ob ich mit jemand anderem verbunden werden kann In der Banche wo ich arbeite gehen Beschwerden direkt an den obersten Chef bei Ihnen sicher nicht deswegen koennen sich die Mitarbeiter wahrscheinlich erlauben so unfreundlich zu sein Dieses mal habe ich auch keine Sms bekommen wie zufrieden ich mit dem Telefonat gewesen bin wahrscheinlich war dem Mitarbeiter schon klar dass ich nicht zufrieden war Ich hoffe naechstes mal mit einem kompetenten und geschulten Mitarbeiter sprechen zu koennen der Verstaendnis fuer Kunden und Kundenbindung hat Ich wuensche Ihnen einen Guten Rutsch und alles Gute fuer das Jahr Mit freundlichen Gruessen T Doering	Unknown	facebooksession	Unternehmen allgemein	de	soeben kundenservic telefoniert aktuell Rechnung checken offene Fragen klaeren ueberaus unfreundlich Mitarbeiter Telefon negativ stimmen dass waehrend Telefonates schlecht Laune bekommen sodass waehrend Telefonats mehr freundlich bleiben arbeite selb Job jed Tag mehrer Stunden Telefon verbringe abern dabei bleibe egal Uhrzeit immer freundlich schlimmste Kunden schlechtes Gefuehl geben gerade Dienstleistung gehen wofuer Geld bezahlen Fragen beantworten wurde Gefuehl geben dass schw verstehen gelten waehrend Telefonats sogar darueber nachgedacht Fragen jemand verbinden Banche arbeiten gehen Beschwerden direkt oberst Chef sicher deswegen koennen Mitarbeiter wahrscheinlich erlauben unfreundlich malten SMS bekommen zufried Telefonat wahrscheinlich Mitarbeiter schon klar dass zufried hoffe naechstes mal kompetent geschulten Mitarbeiter sprechen koennen Verstaendnis fuer Kunden Kundenbindung wuenschen gut fuer Jahr doering	113	3
00021aD3T2F9XYCW	Hallo Also ich braeuchte und Handy wuerde ich neu nehmen Leider sind die ja momentan trotz Zuzahlung so unverschaemt teuer geworden dass man sich das ja ueberlegen muss Aber erstmal Angebot mit Handy Wann kommt das neue S von Samsung Oder halt das iPhone	Unknown	facebooksession	Unknown	de	braeuchte Handy wuerde neu nehmen leider ja momentan trotz Zuzahlung unverschaemt teu dass ja ueberlegen muessen erstmal Angebot handy wann kommen neu Samsung halt iphone	25	3
00021aD4JBK602AS	Hallo Dennis vielen Dank fuer deine Geduld und das nette Gespraechich nehme das Angebot dann doch an und wuerde dann die Twincard als Ersatz fuer die Ultracard in Anspruch nehmenviele Gruesse und einen guten Start ins neue JahrVG Marko	Unknown	facebooksession	Unknown	de	dennis fuer Geduld nett Gespraechich nehmen Angebot wuerde twincard Ersatz fuer ultracard Anspruch nehmen gut Start neu Jahrvg marko	19	3
00021aD4JBK67P9N	Guten Abend Vodafone warum funktioniert das Kontaktformular nicht Mir wurde per Telefon gesagt ich solle dort mein Problem schildern Wie kann ich verfahren MfG Message has attachments Mobilfunk	Unknown	facebooksession	Unternehmen allgemein	de	warum funktionieren Kontaktformular wurde per Telefon sagen solle Problem schildern verfahren Mobilfunk	12	3
00021aD4JBK68VH8	Mobilfunk bitte nach Uhr anrufen aber schreiben waere mir lieber Danke Hy ich hab mal ne frage die Telekom bietet ja auf der Apple Watch Series die ESim an wie schaut es bei euch mittlerweile aus Mir wurde Anfang Dezember von einem Telefon Mitarbeiter versichert das es Anfang Dezember kommen soll Jetzt die Frage gibt es das oder trage ich meine Series noch umsonst Ich moechte die Funktion des lte schon nutzen koennen ohne den Anbieter zu wechseln lg marcel	Unknown	facebooksession	Unknown	de	mobilfunk bitten Uhr anrufen schreiben waere lieb hy mal nein frage Telekom bieten ja Apple Watch seriesen esim schaut mittlerweile anfang Dezember Telefon Mitarbeiter versichert Anfang Dezember kommen sollen Frage geben trage series umsonst moechte Funktion lte schon nutzen koennen Anbieter wechseln marcel	43	3
00021aD4JBK68YY1	Hallo ich haette gerne spacegrau Wieso wurde mir nicht gleich gesagt dass ich hinten angestellt werde wenn ich zu silber wechsle Dann haette ich nicht gewechselt	Unknown	facebooksession	Unknown	de	haette spacegrau wiesoen gleich sagen dass hinten angestellt silber wechsle haette gewechselt	12	3
00021aD4JBK6AG4F	Vielen Dank Eine andere Kollegin hat glaube ich schon die Umstellung der Bestellung vorgenommen Allerdings habe ich noch keine Meldung das es erledigt wurde Lg Wie ich auch eine SMS bekommen habe fuer den Status der Bestellung Allerdings ist da auch noch das iPhone enthalten und nicht das iPhone plus	Unknown	facebooksession	Unknown	de	Kollegin glauben schon Umstellung Bestellung vornehmen allerdingsen Meldung erledigen SMS bekommen fuer Status Bestellung allerdings iphone enthalten iphone plus	19	3
00021aD4JBK6B3VD	Hallo ich habe am ueber die Kundenrueckgewinnung meinen Vertrag verlaengertgeaendert Kundennr TEL Hier habe ich meinen bestehenden Vertrag der zu diesem Zeitpunkt gekuendigt war in einen VF Red L gewechselt Hierbei hat mir ihr Kollege Herr Hasani auch den Kauf eines subventionierten Telefones angeboten wobei ich noch fragte ob dies schon moeglich waere und ich dies nicht noch etwas verschieben koennte Daraufhin meinte er dies waere sicherlich moeglich aber dann kann es moeglich sein das die Rabattierungen nicht mehr zu gewaehren sind Daher waehlte ich ein iPhone in spacegrau mit GB Die Lieferung sollte ca erfolgen Nun habe ich bereits von mehreren Kollegen erfahren das das Telefon nicht mit erfasst wurde Koennen Sie mir eine Auskunft geben Mit freundlichen Gruessen Tilo Ender Mobilfunk	Unknown	facebooksession	Unknown	de	ueber Kundenrueckgewinnung Vertrag verlaengertgeaendert Kundennummer TEL hieren bestehend Vertrag Zeitpunkt kuendigen RedL gewechselt Hierbei Kollege Herr Hasani auchen Kauf subventionierten Telefones anbieten wobei fragte schon moeglich waere verschieben koennte Daraufhin waere sicherlich moeglich moeglich Rabattierungen mehr gewaehren daher waehlte iphone spacegrau GB Lieferung sollen ca erfolgen bereits mehrer Kollegen erfahren Telefon erfassen Koennen Auskunft geben Tilo end Mobilfunk	58	3
00021aD4JBK6BX8X	Guten Tag Was wuerde denn das iPhone X mit gb in schwarz mit meinem jetztign Vertrag Kosten Bitte beachten Sie das ich schon gekuendigt habe und ich momentan wohl schon relativ viel bezahle bin fuer gute Angebote zu haben Jedoch bitte gb Telefon flat Mobilfunk	Unknown	facebooksession	Unknown	de	wuerde iphone GB schwarz jetztign Vertrag Kosten beachten schon kuendigen momentan wohl schon relativ bezahle fuer gut Angebote jedoch bitten GB Telefon flat Mobilfunk	24	3
00021aD4JBK6F1G2	Guten Tag wir haben Probleme mit Vodafone es mangelt an Hilfe Deswegen habe ich Ihrer seite eine nachricht hinterlassen in der hoffnung dass dann was passiert Kurz darauf hat mich eine Olga Schaefer angeschrieben die angeblich bei Vodafone arbeitet Kann es sein dass ich zu einfaeltig war und ich nun einer fremden Person meine Kundennummer gegeben habe Falls ja kann sie etwas damit anstellen Es ist mir furchtbar peinlich Message has attachments	Unknown	facebooksession	Unternehmen allgemein	de	Probleme mangelt Hilfe Deswegen seite nachricht hinterlassen hoffnung dass passiert Kurz daraufen Olga Schaefer anschreiben angeblich arbeiten dass einfaeltig fremden Person Kundennummer geben falls ja anstellen furchtbar peinlich	28	3
00021aD4JBK6F5DA	Hallo lea DSL Vertrag Meine Nummer ist	Unknown	facebooksession	FixedNet	de	lea DSL Vertrag Nummer	4	3
